loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
14605, 26393499,   7,  -9,  -1,  -2,  18,  -4,  -1,  -4,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   5,  47,   0,  -8,  36, -11,  -8,  36,   0,   0,   0,   0,   0,   0, 810, 769, 805, 802, 1200, 1103, 1188, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14606, 26394743,   7,  -9,  -1,  -2,  18,  -4,  -2,  -5,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   6,  47,   1,   7,  60,  16,   7,  60,   0,   0,   0,   0,   0,   0, 809, 773, 801, 804, 1210, 1111, 1179, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14607, 26395986,   7,  -9,  -1,  -2,  18,  -4,   0,  -4,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   5,  47,   1,  15,  45,  -4,  15,  45,   0,   0,   0,   0,   0,   0, 805, 768, 806, 807, 1195, 1107, 1188, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14608, 26397230,   7,  -9,  -1,  -1,  18,  -4,   1,  -3,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   5,  47,   0,  -7,  37, -12,  -7,  37,   0,   0,   0,   0,   0,   0, 806, 763, 810, 806, 1181, 1111, 1188, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14609, 26398472,   8, -10,  -1,  -1,  18,  -4,   2,  -2,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   5,  48,   1,   9,  64,  19,   9,  64,   0,   0,   0,   0,   0,   0, 800, 759, 814, 812, 1202, 1095, 1174, 1132, ANGLE_MODE, 0, IDLE, 1, 1
14610, 26399717,   6, -10,  -1,  -1,  18,  -4,  -3,  -5,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   6,  48,   0,  15,  41,  -8,  15,  41,   0,   0,   0,   0,   0,   0, 809, 778, 795, 804, 1186, 1111, 1193, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14611, 26400959,   7, -10,  -1,  -1,  18,  -4,  -2,  -3,   0,   0,   0,  41, 106,  -1, 1338,  10,  42,   0, 338,   6,  48,   0,  -6,  40,  -9,  -6,  40,   0,   0,   0,   0,   0,   0, 808, 773, 801, 804, 1181, 1103, 1174, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14688, 26401581,   6, -11,  -1,  -1,  17,  -4,  -3,  -3,   0,   0,   0,  40, 106,  -1, 1338,  10,  42,   0, 338,   6,  48,   0,  -2,  58,   8,  -2,  58,   0,   0,   0,   0,   0,   0, 811, 776, 798, 802, 1193, 1103, 1186, 1132, ANGLE_MODE, 0, IDLE, 1, 1
14689, 26402825,   7, -11,  -1,  -1,  17,  -4,   0,  -2,   0,   0,   0,  40, 106,  -1, 1338,  10,  42,   0, 338,   5,  48,   0,  16,  56,  10,  16,  56,   0,   0,   0,   0,   0,   0, 804, 768, 806, 808, 1193, 1103, 1174, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14690, 26404068,   6, -12,  -1,  -1,  17,  -4,  -1,  -4,   0,   0,   0,  40, 106,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,   3,  31, -19,   3,  31,   0,   0,   0,   0,   0,   0, 802, 777, 797, 811, 1167, 1111, 1167, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14691, 26405312,   6, -11,   0,  -1,  17,  -4,   0,  -4,   0,   0,   0,  40, 106,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,   0,  61,  10,   0,  61,   0,   0,   0,   0,   0,   0, 799, 774, 801, 812, 1181, 1103, 1186, 1132, ANGLE_MODE, 0, IDLE, 1, 1
14692, 26406556,   6, -12,   0,  -1,  17,  -4,  -1,  -3,   0,   0,   0,  40, 106,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,  11,  56,   7,  11,  56,   0,   0,   0,   0,   0,   0, 801, 774, 802, 809, 1195, 1103, 1188, 1145, ANGLE_MODE, 0, IDLE, 1, 1
14693, 26407799,   6, -12,   0,  -1,  17,  -4,   1,  -4,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,   6,  30, -18,   6,  30,   0,   0,   0,   0,   0,   0, 793, 775, 802, 816, 1167, 1091, 1154, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14694, 26409044,   6, -12,   0,   0,  16,  -4,  -1,  -2,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,   0,  60,  11,   0,  60,   0,   0,   0,   0,   0,   0, 800, 776, 802, 808, 1167, 1103, 1174, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14695, 26410286,   6, -12,   0,   0,  16,  -4,  -1,   0,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   6,  49,   0,  10,  55,   3,  10,  55,   0,   0,   0,   0,   0,   0, 805, 771, 807, 803, 1181, 1103, 1188, 1145, ANGLE_MODE, 0, IDLE, 1, 1
14696, 26411530,   5, -11,   1,   0,  16,  -4,  -3,   2,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   6,  48,  -1,  11,  34, -14,  11,  34,   0,   0,   0,   0,   0,   0, 813, 773, 806, 794, 1179, 1111, 1167, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14697, 26412773,   5, -11,   1,   0,  16,  -4,  -4,   0,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   7,  49,   0,   1,  57,   9,   1,  57,   0,   0,   0,   0,   0,   0, 811, 779, 800, 797, 1188, 1099, 1195, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14698, 26414024,   4, -11,   1,   0,  16,  -4,  -4,   2,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   7,  48,  -1,  12,  51,   3,  12,  51,   0,   0,   0,   0,   0,   0, 816, 776, 803, 790, 1174, 1103, 1179, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14699, 26415260,   1, -10,   1,   0,  15,  -4, -12,   3,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   9,  48,  -1,  14,  37, -13,  14,  37,   0,   0,   0,   0,   0,   0, 841, 793, 786, 766, 1193, 1115, 1186, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14700, 26416505,   1,  -9,   1,   0,  15,  -4, -12,   5,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,   9,  48,  -1,   1,  56,  10,   1,  56,   0,   0,   0,   0,   0,   0, 846, 791, 788, 760, 1181, 1111, 1179, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14701, 26417748,  -1,  -9,   1,   0,  15,  -4, -13,   4,   0,   0,   0,  40, 107,  -1, 1338,  10,  42,   0, 338,  10,  48,   0,  14,  46,   0,  14,  46,   0,   0,   0,   0,   0,   0, 849, 797, 782, 758, 1186, 1115, 1167, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14702, 26418991,  -2,  -9,   0,   0,  15,  -4, -11,   4,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  10,  47,   0,  18,  42,  -9,  18,  42,   0,   0,   0,   0,   0,   0, 846, 795, 784, 761, 1200, 1107, 1163, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14703, 26420242,  -2,  -8,   1,   0,  15,  -4,  -9,   4,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  11,  47,  -1,   1,  53,   7,   1,  53,   0,   0,   0,   0,   0,   0, 845, 790, 790, 761, 1186, 1103, 1158, 1163, ANGLE_MODE, 0, IDLE, 1, 1
14704, 26421480,  -3,  -8,   1,   0,  15,  -4,  -9,   4,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  12,  47,  -1,  15,  44,  -3,  15,  44,   0,   0,   0,   0,   0,   0, 849, 793, 787, 757, 1174, 1115, 1174, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14705, 26422722,  -3,  -8,   1,   0,  15,  -4,  -6,   3,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  12,  47,  -1,  21,  46,  -6,  21,  46,   0,   0,   0,   0,   0,   0, 840, 791, 790, 765, 1179, 1103, 1167, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14706, 26423966,  -4,  -8,   1,   0,  14,  -4,  -6,   1,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  12,  47,  -1,  -1,  50,   6,  -1,  50,   0,   0,   0,   0,   0,   0, 837, 796, 786, 767, 1195, 1107, 1163, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14707, 26425209,  -4,  -8,   1,   0,  14,  -4,  -4,  -1,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  12,  47,  -1,  19,  44,  -3,  19,  44,   0,   0,   0,   0,   0,   0, 827, 797, 786, 777, 1179, 1111, 1154, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14708, 26426452,  -6,  -7,   1,   0,  14,  -4,  -8,   1,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  13,  47,  -1,  19,  49,  -4,  19,  49,   0,   0,   0,   0,   0,   0, 843, 802, 780, 761, 1195, 1103, 1167, 1132, ANGLE_MODE, 0, IDLE, 1, 1
14709, 26427697,  -5,  -8,   1,   0,  14,  -4,  -4,   1,   0,   0,   0,  40, 107,  -1, 1338,   9,  42,   0, 338,  12,  47,  -1,  -4,  47,   5,  -4,  47,   0,   0,   0,   0,   0,   0, 833, 795, 787, 770, 1186, 1103, 1172, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14710, 26428941,  -5,  -8,   1,  -1,  14,  -4,  -1,  -2,   0,   0,   0,  39, 108,  -1, 1338,   9,  42,   0, 338,  13,  47,   0,  22,  45,  -4,  22,  45,   0,   0,   0,   0,   0,   0, 822, 797, 785, 782, 1179, 1103, 1154, 1132, ANGLE_MODE, 0, IDLE, 1, 1
14711, 26430185,  -5,  -9,   1,  -1,  14,  -4,   0,  -3,   0,   0,   0,  39, 108,  -1, 1338,   9,  42,   0, 338,  12,  47,   0,  18,  52,   0,  18,  52,   0,   0,   0,   0,   0,   0, 817, 794, 787, 788, 1195, 1115, 1154, 1124, ANGLE_MODE, 0, IDLE, 1, 1
14712, 26431428,  -5,  -8,   1,  -1,  14,  -4,   1,  -2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  12,  47,  -1,  -4,  44,   1,  -4,  44,   0,   0,   0,   0,   0,   0, 817, 792, 789, 787, 1188, 1119, 1141, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14713, 26432672,  -5,  -8,   1,  -1,  14,  -4,   1,  -1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  12,  47,  -1,  25,  49,  -2,  25,  49,   0,   0,   0,   0,   0,   0, 818, 791, 790, 786, 1186, 1128, 1163, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14790, 26433294,  -4,  -9,   1,  -1,  13,  -4,   1,  -2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  12,  48,   0,  28,  52,  -2,  28,  52,   0,   0,   0,   0,   0,   0, 815, 792, 789, 790, 1195, 1124, 1149, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14791, 26434535,  -4,  -9,   1,  -1,  13,  -4,   3,  -2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  12,  48,  -1,  -3,  45,   1,  -3,  45,   0,   0,   0,   0,   0,   0, 810, 789, 792, 794, 1195, 1115, 1158, 1119, ANGLE_MODE, 0, IDLE, 1, 1
14792, 26435779,  -3,  -9,   1,  -1,  13,  -4,   5,  -3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  11,  48,   0,  10,  46,   0,  10,  46,   0,   0,   0,   0,   0,   0, 804, 786, 795, 800, 1193, 1128, 1167, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14793, 26437023,  -2,  -8,   0,  -1,  13,  -4,   8,   0,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  10,  48,   0,  25,  53,  -1,  25,  53,   0,   0,   0,   0,   0,   0, 802, 770, 811, 803, 1195, 1128, 1167, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14794, 26438265,  -2,  -8,   0,  -1,  13,  -4,   6,   2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  10,  47,   0,  -6,  42,   0,  -6,  42,   0,   0,   0,   0,   0,   0, 810, 770, 810, 796, 1195, 1136, 1163, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14795, 26439512,  -2,  -8,   0,  -1,  13,  -4,   3,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  11,  47,   0,  15,  49,  -1,  15,  49,   0,   0,   0,   0,   0,   0, 817, 780, 799, 791, 1186, 1124, 1145, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14796, 26440760,  -1,  -7,   0,  -1,  13,  -4,   4,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  10,  47,   0,  20,  51,   2,  20,  51,   0,   0,   0,   0,   0,   0, 817, 771, 809, 790, 1188, 1119, 1145, 1136, ANGLE_MODE, 0, IDLE, 1, 1
14797, 26441996,  -2,  -7,   0,  -1,  13,  -4,   3,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  10,  47,   0,  -6,  38,  -1,  -6,  38,   0,   0,   0,   0,   0,   0, 815, 777, 801, 793, 1179, 1141, 1167, 1145, ANGLE_MODE, 0, IDLE, 1, 1
14798, 26443241,  -1,  -6,   0,  -1,  12,  -4,   3,   5,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,  10,  46,   0,  15,  52,   0,  15,  52,   0,   0,   0,   0,   0,   0, 825, 766, 811, 783, 1186, 1115, 1167, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14799, 26444485,  -1,  -6,   0,  -1,  12,  -4,   3,   4,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   9,  47,   0,  18,  51,   3,  18,  51,   0,   0,   0,   0,   0,   0, 822, 764, 812, 787, 1193, 1119, 1158, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14800, 26445728,   0,  -6,  -1,  -1,  12,  -4,   4,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   9,  46,   0,  -7,  34,  -2,  -7,  34,   0,   0,   0,   0,   0,   0, 820, 765, 811, 789, 1186, 1128, 1145, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14801, 26446977,   0,  -5,  -1,  -1,  12,  -4,   5,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   9,  46,   0,  18,  54,   0,  18,  54,   0,   0,   0,   0,   0,   0, 818, 761, 816, 792, 1163, 1119, 1145, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14802, 26448215,   0,  -5,  -1,  -1,  12,  -4,   3,   4,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   9,  46,   0,  14,  49,   5,  14,  49,   0,   0,   0,   0,   0,   0, 823, 762, 814, 787, 1172, 1128, 1163, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14803, 26449459,   2,  -4,  -1,  -1,  12,  -4,   5,   6,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   8,  45,   0, -12,  33,  -4, -12,  33,   0,   0,   0,   0,   0,   0, 821, 749, 827, 789, 1207, 1128, 1167, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14804, 26450704,   3,  -4,  -1,  -1,  12,  -4,  10,   5,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   7,  45,   1,  23,  56,   0,  23,  56,   0,   0,   0,   0,   0,   0, 809, 741, 834, 802, 1172, 1119, 1154, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14805, 26451948,   4,  -4,  -1,  -1,  12,  -4,  11,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   6,  46,   0,   7,  47,   5,   7,  47,   0,   0,   0,   0,   0,   0, 795, 745, 830, 816, 1193, 1115, 1158, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14806, 26453190,   4,  -4,   0,  -1,  12,  -4,   9,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   6,  45,   0, -11,  30,  -6, -11,  30,   0,   0,   0,   0,   0,   0, 799, 748, 829, 811, 1186, 1115, 1141, 1128, ANGLE_MODE, 0, IDLE, 1, 1
14807, 26454435,   5,  -3,   0,  -1,  12,  -4,   9,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   6,  45,   0,  23,  60,   2,  23,  60,   0,   0,   0,   0,   0,   0, 802, 742, 835, 807, 1179, 1107, 1163, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14808, 26455677,   6,  -3,   0,  -1,  12,  -4,   7,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0,   0,  45,   5,   0,  45,   0,   0,   0,   0,   0,   0, 805, 744, 833, 805, 1186, 1124, 1163, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14809, 26456922,   6,  -3,   0,  -1,  12,  -4,   7,   2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0,  -5,  29,  -7,  -5,  29,   0,   0,   0,   0,   0,   0, 802, 744, 832, 808, 1172, 1103, 1163, 1141, ANGLE_MODE, 0, IDLE, 1, 1
14810, 26458165,   6,  -3,   0,  -1,  12,  -4,   1,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   6,  45,   0,  23,  60,   2,  23,  60,   0,   0,   0,   0,   0,   0, 812, 757, 819, 797, 1167, 1115, 1158, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14811, 26459408,   6,  -2,   0,   0,  12,  -4,   3,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0,  -4,  44,   6,  -4,  44,   0,   0,   0,   0,   0,   0, 812, 747, 829, 798, 1181, 1095, 1163, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14812, 26460660,   7,  -2,   0,   0,  12,  -4,   4,   3,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  44,   0,  -5,  31,  -8,  -5,  31,   0,   0,   0,   0,   0,   0, 809, 744, 832, 801, 1172, 1107, 1163, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14813, 26461896,   6,  -2,   0,   0,  12,  -4,   2,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0,  25,  59,   3,  25,  59,   0,   0,   0,   0,   0,   0, 810, 753, 823, 800, 1193, 1111, 1163, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14814, 26463139,   7,  -3,   0,   0,  12,  -4,   2,   0,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0, -10,  43,   5, -10,  43,   0,   0,   0,   0,   0,   0, 805, 755, 821, 805, 1181, 1115, 1158, 1145, ANGLE_MODE, 0, IDLE, 1, 1
14815, 26464383,   7,  -2,   0,   0,  12,  -4,   2,  -1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   5,  45,   0,   1,  30,  -9,   1,  30,   0,   0,   0,   0,   0,   0, 803, 754, 822, 807, 1174, 1103, 1172, 1158, ANGLE_MODE, 0, IDLE, 1, 1
14892, 26465006,   8,  -2,   0,   0,  12,  -4,   4,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   4,  44,   0,  20,  46,  -4,  20,  46,   0,   0,   0,   0,   0,   0, 803, 747, 830, 806, 1181, 1095, 1158, 1149, ANGLE_MODE, 0, IDLE, 1, 1
14893, 26466248,   7,  -2,   0,   0,  11,  -4,   3,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   4,  45,   0,   5,  59,   9,   5,  59,   0,   0,   0,   0,   0,   0, 803, 749, 828, 806, 1167, 1115, 1154, 1124, ANGLE_MODE, 0, IDLE, 1, 1
14894, 26467495,   8,  -2,   0,   0,  11,  -4,   0,   2,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   4,  44,   0, -15,  28,  -5, -15,  28,   0,   0,   0,   0,   0,   0, 813, 750, 827, 796, 1186, 1103, 1179, 1154, ANGLE_MODE, 0, IDLE, 1, 1
14895, 26468735,   7,  -2,   0,   0,  11,  -4,   1,   1,   0,   0,   0,  39, 108,  -1, 1338,   9,  43,   0, 338,   4,  44,   0,  27,  46,  -4,  27,  46,   0,   0,   0,   0,   0,   0, 808, 752, 824, 801, 1167, 1107, 1167, 1154, ANGLE_MODE, 0, IDLE, 1, 1
